"Geo_GEOID","Geo_NAME","SE_T002_001","SE_T002_002","SE_T002_003","SE_T012_001","SE_T012_002","SE_T012_003","SE_T057_001","SE_T098_001","SE_T104_001","B25077001","B25077001s","lng","lat"
"05000US51031","Campbell County, Virginia","55061","109.2735","503.8823902","42.8","41.2","44","47005","1979","722","152600","2373.333333", -79.0964054838818, 37.2056158999653
"05000US51033","Caroline County, Virginia","29640","56.18743","527.5200966","39.8","39.3","40.7","57294","1990","1033","189000","4326.666667", -77.34697338265751, 38.026831990832264
"05000US51035","Carroll County, Virginia","29733","62.64151","474.6533312","46.7","44.9","48.8","37048","1976","540","109400","3461.212121", -80.73385547872782, 36.731566920184264
"05000US51036","Charles City County, Virginia","7086","38.76006","182.8170571","49.2","48.8","49.5","54167","1984","883","163400","3160", -77.06221936123158, 37.356715698696675
"05000US51037","Charlotte County, Virginia","12232","25.73574","475.2923952","44.7","41.9","46.4","33837","1974","594","99900","6421.818182", -78.66164803339488, 37.0116189386784
"05000US51041","Chesterfield County, Virginia","331839","783.7977","423.3732789","38.6","37.3","39.8","73869","1987","1137","218700","1178.181818", -77.58696242593643, 37.37853377426501
"05000US51043","Clarke County, Virginia","14307","81.33829","175.8950173","45.4","44.1","46.3","71986","1977","1054","333000","10895.15152", -77.99669121293203, 39.11234405166173
"05000US51045","Craig County, Virginia","5195","15.76466","329.5345863","47","46.6","47.9","40500","1978","533","153700","9535.151515", -80.21237946176213, 37.48121534023894
"05000US51047","Culpeper County, Virginia","48952","129.0786","379.241788","38.9","37.8","39.9","66160","1987","1066","255000","5885.454545", -77.95589135020992, 38.4860613592263
"05000US51049","Cumberland County, Virginia","9769","32.84133","297.4605782","44.4","43.7","45.4","37489","1983","848","139900","7027.272727", -78.24496474230622, 37.51211103670703
"05000US51051","Dickenson County, Virginia","15304","46.29927","330.5451979","43.4","42.9","44.6","31226","1978","545","72700","4650.909091", -82.35039690353385, 37.12574886469423
"05000US51053","Dinwiddie County, Virginia","28155","55.89425","503.7191029","42.2","41.3","42.8","51579","1984","923","153800","4633.333333", -77.6323378142753, 37.07590274747999
"05000US51057","Essex County, Virginia","11130","43.2923","257.0895865","45","45.4","44.6","47527","1981","833","166200","5563.030303", -76.95145223914695, 37.94341685748842
"05000US51059","Fairfax County, Virginia","1132887","2898.446","390.8601893","37.6","36.6","38.5","114329","1981","1779","516800","2203.636364", -77.27698873190522, 38.836862362140586
"05000US51061","Fauquier County, Virginia","68025","105.0324","647.6571536","41.6","40.5","42.6","91221","1985","1180","363800","3387.878788", -77.8093446765411, 38.73861871104282
"05000US51063","Floyd County, Virginia","15587","40.91885","380.9246498","45.8","45.1","46.4","47288","1984","524","153700","6690.30303", -80.3625510173749, 36.93163684179678
"05000US51065","Fluvanna County, Virginia","26046","91.0667","286.0101591","42.6","40.5","43.3","66425","1994","1263","222500","5938.787879", -78.27757438934157, 37.841891561742386
"05000US51067","Franklin County, Virginia","56230","81.44082","690.4399928","45.4","45.1","45.7","48720","1987","667","167900","3269.69697", -79.8810367558915, 36.991941425041084
"05000US51069","Frederick County, Virginia","82321","199.0837","413.4994664","40.3","39.3","41.2","68929","1990","1106","231400","3649.090909", -78.26258432128495, 39.204559080676475
"05000US51071","Giles County, Virginia","16871","47.4149","355.8164192","43.6","42.6","44.6","47675","1970","650","105300","3996.363636", -80.70372363736966, 37.31402386649883
"05000US51073","Gloucester County, Virginia","37021","169.9718","217.8067728","44.3","42.7","45.1","62878","1985","889","225100","4407.272727", -76.54343503561986, 37.415959848369575
"05000US51075","Goochland County, Virginia","21979","78.09901","281.4247973","47.7","46.5","48.7","82326","1992","1069","302600","12799.39394", -77.91652502810271, 37.72206512521076
"05000US51077","Grayson County, Virginia","15180","34.32705","442.2168937","48.2","47.5","49.1","31002","1974","525","91500","3320.606061", -81.22502334257173, 36.65661584599314
"05000US51079","Greene County, Virginia","19085","122.2268","156.1441551","40.4","39.8","41.8","61615","1990","901","241000","8694.545455", -78.46684945736746, 38.297620325830174
"05000US51081","Greensville County, Virginia","11698","39.62294","295.2329972","41.2","38.5","45.6","40559","1983","678","95900","4260.606061", -77.55957257367115, 36.67589190162412
"05000US51083","Halifax County, Virginia","35305","43.17441","817.7297625","45.7","43.2","47.4","37001","1974","571","109200","3973.333333", -78.93661855445546, 36.766893808397235
"05000US51085","Hanover County, Virginia","102199","218.1097","468.5670266","42.4","40.8","43.6","81170","1987","1088","258900","2217.575758", -77.49086667162852, 37.76013987791487
"05000US51087","Henrico County, Virginia","321921","1377.48","233.7029145","38.1","36.2","39.8","63699","1982","1065","216400","1726.666667", -77.40582406102192, 37.53799527880006
"05000US51089","Henry County, Virginia","52209","136.5489","382.3464448","46.2","44.5","47.6","34992","1974","573","95500","2238.181818", -79.87395941347786, 36.68277305748036
"05000US51091","Highland County, Virginia","2230","5.371475","415.1559868","59.8","60.6","58.6","44877","1965","489","160800","21845.45455", -79.5685514582262, 38.36232147285783
"05000US51093","Isle of Wight County, Virginia","36027","114.145","315.6248014","44.4","43.3","46","66835","1989","1019","244600","5213.939394", -76.72583467511771, 36.89129080663893
"05000US51095","James City County, Virginia","71900","504.6733","142.4683914","45.9","44.2","47.5","80226","1993","1214","318700","5387.272727", -76.77870836150751, 37.32878653697983
"05000US51097","King and Queen County, Virginia","7140","22.65441","315.1704734","45.8","43.6","49.7","48852","1979","841","170000","11924.84848", -76.89526967442482, 37.718632148934155
"05000US51099","King George County, Virginia","25260","140.616","179.6381203","37","36.8","37.2","84342","1992","1079","288000","7760", -77.1572596038661, 38.27336278278727
"05000US51101","King William County, Virginia","16156","58.97618","273.941087","40.9","39.3","42.5","64297","1988","1070","200100","6209.090909", -77.08839807988467, 37.706618654097525
"05000US51103","Lancaster County, Virginia","11055","82.92907","133.3066871","56.4","55.1","57.9","50118","1981","818","227000","12402.42424", -76.46321979790942, 37.73452105118185
"05000US51105","Lee County, Virginia","24911","57.19844","435.5188549","43.2","40.4","46.6","31577","1975","507","78600","2366.666667", -83.1284825236176, 36.70542646309754
"05000US51107","Loudoun County, Virginia","362435","702.7251","515.7564467","35.5","35.2","35.8","125672","1998","1705","462100","2498.181818", -77.63573705524256, 39.09065948451049
"05000US51109","Louisa County, Virginia","34350","69.21203","496.3009991","44","43.3","44.6","54662","1993","940","202100","6598.787879", -77.96297107206885, 37.9782005570202
"05000US51111","Lunenburg County, Virginia","12450","28.84036","431.6866951","45.2","43.9","47","39911","1972","680","109200","4562.424242", -78.24055996208409, 36.94622157543634
"05000US51113","Madison County, Virginia","13122","40.9189","320.6830981","44.6","43.3","46.2","48271","1977","752","241300","7989.69697", -78.27924600889962, 38.413709616169136
"05000US51115","Mathews County, Virginia","8848","102.9686","85.92912091","51.5","50.6","51.8","64049","1974","928","232000","18927.87879", -76.3436480680691, 37.43539057226032
"05000US51117","Mecklenburg County, Virginia","31209","49.8969","625.4697087","48.2","45.7","50","40040","1979","702","123300","3289.090909", -78.36274506899903, 36.680356065562634
"05000US51119","Middlesex County, Virginia","10728","82.3252","130.3124617","53.1","50.4","54.4","53093","1982","776","248800","11749.09091", -76.5697488367344, 37.63027635267548
"05000US51121","Montgomery County, Virginia","97227","251.5488","386.5134819","27.9","26.4","30","49712","1984","885","202900","4656.363636", -80.3869985541011, 37.17424261637074
"05000US51125","Nelson County, Virginia","14831","31.49815","470.8529985","48.7","46.2","49.7","50994","1985","669","231500","11544.24242", -78.88675712707445, 37.787411543326726
"05000US51127","New Kent County, Virginia","20051","95.6015","209.7351988","44","43","44.5","75303","1989","889","249100","7212.121212", -76.99712083576614, 37.505143839925516
"05000US51131","Northampton County, Virginia","12118","57.2436","211.691804","48.4","45.6","50.1","37011","1978","729","164600","8621.818182", -75.87697243727673, 37.342985763386025
"05000US51133","Northumberland County, Virginia","12272","64.16065","191.2698653","55.5","55.1","56.4","54440","1986","675","256400","20070.30303", -76.41965722884783, 37.88763595078366
"05000US51135","Nottoway County, Virginia","15641","49.75035","314.3897192","41.9","40.3","45.9","36849","1971","770","125500","10015.15152", -78.05124754849197, 37.14302996228742
"05000US51137","Orange County, Virginia","34873","102.3328","340.7802538","42.1","41.3","43.3","66990","1987","877","236100","5630.30303", -78.01349794853785, 38.246218264765766
"05000US51139","Page County, Virginia","23759","76.43974","310.82001","44.7","44","45.4","45030","1975","700","171300","4040", -78.48412966615061, 38.61998344102683
"05000US51141","Patrick County, Virginia","18180","37.64295","482.9589388","48.4","46.7","50","35999","1978","556","115300","4898.181818", -80.28439696508018, 36.678312243547104
"05000US51143","Pittsylvania County, Virginia","62392","64.39767","968.8549723","46","44.5","47.2","43087","1981","652","114400","1835.757576", -79.39710403181891, 36.821302541686585
"05000US51145","Powhatan County, Virginia","28286","108.6915","260.2410451","44.3","43","46","77684","1992","937","254200","6253.333333", -77.91520352823473, 37.550195845431794
"05000US51147","Prince Edward County, Virginia","23077","65.9423","349.9574515","31.5","29.9","34.3","42283","1980","743","151200","6333.939394", -78.441074024478, 37.22429434131259
"05000US51149","Prince George County, Virginia","37664","142.0431","265.1588872","37","36.2","38","64805","1990","1263","205400","5689.69697", -77.22415050281522, 37.186550208182325
"05000US51153","Prince William County, Virginia","443630","1318.686","336.4183494","34.4","33.6","35.1","98546","1991","1581","345900","2033.939394", -77.48102997486541, 38.70301431939068
"05000US51155","Pulaski County, Virginia","34417","107.5995","319.8620905","45.6","44.4","46.9","49469","1975","620","136700","3481.212121", -80.71433965107491, 37.0636188806262
"05000US51157","Rappahannock County, Virginia","7416","27.84145","266.3654781","49.1","49.5","48.7","58026","1973","1046","362100","17018.18182", -78.15926009772433, 38.68473091435566
"05000US51159","Richmond County, Virginia","8868","46.30922","191.4953367","43.5","41","48.9","44919","1973","815","153300","10684.24242", -76.72686531586781, 37.943383912360325
"05000US51161","Roanoke County, Virginia","93655","373.7438","250.5860691","43.7","42.3","45.3","60380","1976","894","189800","1893.939394", -80.06787912559041, 37.26925479366564
"05000US51163","Rockbridge County, Virginia","22450","37.56911","597.5654312","48.5","47.4","49.5","52478","1979","685","193300","7824.242424", -79.44755732745894, 37.81464960374725
"05000US51165","Rockingham County, Virginia","78427","92.35956","849.1487188","41.6","40.6","42.5","55029","1981","826","200900","3065.454545", -78.87577874492148, 38.51214256542854
"05000US51167","Russell County, Virginia","27973","59.03698","473.8216239","44.1","43.2","45.3","38370","1978","544","94100","3358.787879", -82.09563174720525, 36.93376714011064
"05000US51169","Scott County, Virginia","22378","41.78687","535.5271515","45.7","44.5","47.5","38017","1976","517","92200","2778.787879", -82.6029992249281, 36.714226730672046
"05000US51171","Shenandoah County, Virginia","42857","84.32044","508.2634699","44.8","42.8","46.4","50450","1978","770","200100","4876.363636", -78.57083226493644, 38.858319421806264
"05000US51173","Smyth County, Virginia","31513","69.8844","450.9303734","44.3","42.8","46.2","38906","1974","572","91100","2177.575758", -81.53706511350467, 36.84386775216515
"05000US51175","Southampton County, Virginia","18291","30.52984","599.1188345","45.6","45.7","45.4","51032","1979","741","161500","5506.666667", -77.10609731206848, 36.72042786701816
"05000US51177","Spotsylvania County, Virginia","129181","321.7505","401.4943204","37.3","36.3","38.1","79742","1993","1368","252900","3078.181818", -77.65600613223785, 38.18503420770848
"05000US51179","Stafford County, Virginia","139548","518.6632","269.0531941","35","33.9","36","97528","1994","1466","314800","2705.454545", -77.45804472836917, 38.42069275722891
"05000US51181","Surry County, Virginia","6731","24.12982","278.9494685","48.2","46.4","49.3","56632","1983","829","166600","10344.24242", -76.90019498178559, 37.109835316699154
"05000US51183","Sussex County, Virginia","11733","23.93414","490.2201802","42.2","37.8","52.2","37917","1974","736","128300","10055.15152", -77.26181016401246, 36.921778140073215
"05000US51185","Tazewell County, Virginia","43367","83.58345","518.8467468","43.7","41.3","46.3","38238","1975","610","94400","2158.787879", -81.56065890394567, 37.12494480922631
"05000US51187","Warren County, Virginia","38807","181.5424","213.7627448","40.8","39.6","41.7","63734","1979","939","223300","5299.393939", -78.20780978659805, 38.908904656535015
